8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Daniel Wu
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Kristin Scott Thomas
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Derek Jacobi
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Alexandre Willaume
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Tamer Burjaq
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Adrian Collins
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Keenan Arrison
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Andrian Mazive
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Milton Schorr
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Hannah John-Kamen
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Peter Waison
"
8;"Tomb Raider (2018)            ";"
                    Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father disappeared.
            ";"48";"6.3";" Samuel Mak
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" John Boyega
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Scott Eastwood
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Cailee Spaeny
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Burn Gorman
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Charlie Day
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Tian Jing
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Jin Zhang
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Adria Arjona
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Rinko Kikuchi
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Karan Brar
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Wesley Wong
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Ivanna Sakhno
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Mackenyu
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Lily Ji
"
9;"Pacific Rim: Uprising (2018)            ";"
                    Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.
            ";"44";"5.6";" Shyrley Rodriguez
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Tye Sheridan
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Olivia Cooke
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Ben Mendelsohn
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Lena Waithe
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" T.J. Miller
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Simon Pegg
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Mark Rylance
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Philip Zhao
"
10;"Ready Player One (2018)            ";"
                    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.
            ";NA;"7.5";" Win Morisaki
"
